"國家" "性別" "父母教育" "數學" "化學" "地科" "生物" "物理" "電腦" "書桌" "書" "房間" "網路" "書量"
"香港" "男生" "大學以上" 664.86408 672.00845 668.62533 639.55911 694.53354 "有" "有" "有" "有" "有" "200本以上"
"香港" "男生" "大學以上" 645.88984 550.08417 582.5934 573.12808 579.67369 "有" "有" "有" "有" "有" "101-200本"
"香港" "男生" "大學以上" 523.55082 512.40621 484.23241 508.24066 499.84681 "有" "有" "有" "有" "有" "200本以上"
"香港" "男生" "大學以上" 669.9341 563.71547 583.51485 563.63374 608.95726 "有" "有" "有" "無" "有" "200本以上"
"香港" "男生" "高中" 524.78402 471.88066 465.63762 430.64784 426.16947 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "高中" 674.99585 612.93241 629.06095 583.70481 602.96431 "有" "有" "有" "有" "有" "200本以上"
"香港" "男生" "大學以上" 728.03195 618.45007 614.64993 614.28386 605.01211 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "大學以上" 655.2226 603.92241 613.46334 569.92828 571.38634 "有" "有" "有" "有" "有" "200本以上"
"香港" "男生" "專科" 572.74216 536.53699 483.55515 465.29141 486.27214 "有" "有" "無" "有" "有" "26-100本"
"香港" "男生" "高中" 590.84232 576.70694 652.72986 610.34996 666.6203 "有" "有" "有" "無" "有" "101-200本"
"香港" "男生" "大學以上" 661.37766 570.95829 623.43123 570.7907 608.64923 "有" "有" "有" "無" "有" "26-100本"
"香港" "男生" "大學以上" 628.17974 582.73983 516.41802 573.05945 557.06381 "有" "有" "有" "有" "有" "11-25本"
"香港" "男生" "大學以上" 667.11015 550.77135 571.30156 560.48468 614.09608 "有" "有" "有" "有" "有" "101-200本"
"香港" "男生" "高中" 700.2769 543.39159 581.71069 530.39139 562.30913 "有" "有" "有" "無" "有" "26-100本"
"香港" "男生" "高中" 591.28233 522.25178 617.30734 514.83143 592.63941 "有" "有" "有" "有" "有" "200本以上"
"香港" "男生" "國小以下" 641.05658 599.95206 601.36615 518.16468 509.5057 "有" "有" "有" "有" "有" "200本以上"
"香港" "男生" "高中" 717.10206 545.91316 610.0715 543.99454 556.41842 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "高中" 652.21619 568.61087 595.8319 628.02155 620.81495 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "初中" 536.53068 439.67399 511.09632 425.40864 469.96968 "有" "無" "有" "有" "有" "26-100本"
"香港" "女生" "大學以上" 578.78359 486.05075 551.59143 501.06134 506.98489 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "高中" 571.73287 447.95097 447.04982 415.95292 416.9454 "有" "有" "有" "有" "有" "11-25本"
"香港" "女生" "大學以上" 694.132 586.82191 593.06025 614.23847 540.51214 "有" "有" "有" "有" "有" "101-200本"
"香港" "女生" "大學以上" 619.6004 620.23393 614.25789 523.6555 541.1009 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "高中" 621.17685 572.15143 546.54022 555.25332 561.44355 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "大學以上" 710.17325 511.57729 577.59413 573.61407 570.93123 "有" "有" "有" "有" "有" "11-25本"
"香港" "男生" "高中" 597.28487 543.01319 515.7927 506.21085 532.46985 "有" "有" "有" "有" "有" "11-25本"
"香港" "女生" "大學以上" 573.77045 490.99514 537.62865 572.48444 564.37265 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "高中" 581.81917 496.9403 488.17548 517.78333 515.8861 "有" "有" "有" "無" "有" "26-100本"
"香港" "女生" "專科" 586.86662 532.67946 492.88113 564.40713 483.30267 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "大學以上" 523.69876 505.60823 527.72394 540.14607 518.39621 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "初中" 589.81448 610.05754 563.29823 549.31198 554.03444 "有" "有" "有" "無" "有" "26-100本"
"香港" "男生" "高中" 556.33712 500.2119 554.28485 529.52875 511.9056 "有" "無" "有" "有" "有" "11-25本"
"香港" "女生" "專科" 579.8321 562.45294 553.88081 598.8759 547.3794 "有" "有" "有" "有" "有" "10本以下"
"香港" "男生" "高中" 591.56781 432.03192 470.86341 513.57894 473.08874 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "大學以上" 574.34979 468.94752 515.52854 459.88853 497.65105 "有" "有" "有" "有" "有" "11-25本"
"香港" "男生" "大學以上" 480.7465 509.35643 516.46221 520.97408 557.06283 "有" "有" "有" "有" "有" "11-25本"
"香港" "女生" "國小以下" 505.88419 549.96338 534.49114 536.27337 568.06367 "有" "有" "有" "有" "有" "11-25本"
"香港" "女生" "專科" 639.22236 602.54957 564.51886 527.10648 503.94363 "有" "有" "有" "有" "有" "10本以下"
"香港" "女生" "大學以上" 591.0754 562.23995 615.78131 591.16127 609.84641 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "高中" 507.6707 461.79286 454.22259 441.2321 477.72511 "有" "有" "有" "有" "有" "11-25本"
"香港" "男生" "高中" 617.87948 555.26554 614.86794 552.29335 636.15636 "有" "有" "有" "無" "有" "11-25本"
"香港" "男生" "大學以上" 671.32876 624.00996 620.98375 593.52736 633.27647 "有" "有" "有" "無" "有" "11-25本"
"香港" "女生" "大學以上" 621.56546 604.69121 633.56878 617.51335 606.95822 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "專科" 635.1289 548.22109 563.7111 592.06319 572.01395 "有" "有" "有" "無" "有" "26-100本"
"香港" "男生" "高中" 618.99793 472.40134 534.70402 511.70386 523.73962 "有" "有" "有" "有" "有" "101-200本"
"香港" "女生" "大學以上" 649.49916 564.02753 623.12779 572.99693 599.78589 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "大學以上" 638.53777 564.37712 555.8865 511.96485 509.24023 "有" "有" "有" "無" "有" "200本以上"
"香港" "女生" "大學以上" 552.69014 430.97442 497.91347 435.22671 459.4642 "有" "有" "有" "無" "有" "26-100本"
"香港" "女生" "專科" 547.33251 553.16613 489.64652 576.08773 509.25452 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "大學以上" 540.27733 544.03546 608.49255 532.96806 583.31397 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "高中" 554.89631 540.39921 509.24372 515.15222 520.20266 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "高中" 542.04171 539.64154 518.05262 479.17269 499.49548 "有" "有" "有" "有" "有" "11-25本"
"香港" "男生" "大學以上" 517.69141 550.42612 606.70105 597.15041 629.94508 "有" "無" "有" "無" "有" "200本以上"
"香港" "女生" "高中" 554.32413 577.87836 567.51299 574.90573 556.98558 "有" "有" "有" "無" "有" "101-200本"
"香港" "男生" "大學以上" 652.41206 518.97243 587.49174 585.24634 583.74867 "有" "有" "有" "有" "有" "101-200本"
"香港" "男生" "大學以上" 606.14389 635.2791 652.1843 623.2836 689.04174 "有" "有" "有" "有" "有" "200本以上"
"香港" "男生" "專科" 598.44802 506.524 535.88134 565.32377 530.78506 "有" "有" "有" "有" "有" "101-200本"
"香港" "男生" "大學以上" 627.28532 548.58421 664.01166 578.08273 567.4964 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "大學以上" 693.01489 532.53663 536.56143 486.92026 565.97833 "有" "有" "有" "有" "有" "101-200本"
"香港" "男生" "高中" 591.12735 633.99093 625.69257 641.31155 618.06054 "有" "有" "有" "有" "有" "101-200本"
"香港" "男生" "高中" 623.0524 613.18958 570.81241 622.47214 585.07067 "有" "有" "有" "有" "有" "101-200本"
"香港" "女生" "大學以上" 604.54062 435.13986 514.71413 504.55225 448.07688 "有" "無" "無" "無" "有" "10本以下"
"香港" "男生" "高中" 626.6443 478.65877 538.34998 471.31862 538.2699 "有" "有" "有" "有" "有" "200本以上"
"香港" "男生" "高中" 613.83327 635.83394 617.19921 639.17155 616.31126 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "大學以上" 600.42961 496.23937 568.00977 507.75675 505.4199 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "初中" 647.63579 545.12188 518.14504 540.77477 537.90012 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "高中" 655.93256 615.26423 633.98264 592.56805 577.18365 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "大學以上" 563.37934 485.71098 534.34679 486.46767 501.15572 "有" "有" "有" "有" "有" "101-200本"
"香港" "女生" "高中" 459.92988 481.83414 433.63848 464.2004 417.5142 "有" "有" "有" "無" "有" "11-25本"
"香港" "男生" "大學以上" 689.2659 728.63089 744.13041 668.68513 643.18347 "有" "有" "有" "有" "有" "200本以上"
"香港" "男生" "大學以上" 717.03491 687.65559 718.53415 678.81646 695.93977 "有" "無" "無" "無" "有" "200本以上"
"香港" "男生" "大學以上" 672.06922 599.98316 602.13451 639.29004 658.90884 "有" "有" "有" "有" "有" "101-200本"
"香港" "男生" "大學以上" 668.93375 568.02046 571.84537 552.09422 528.67201 "有" "有" "有" "有" "有" "200本以上"
"香港" "男生" "大學以上" 666.32444 533.52278 590.5053 522.36318 608.2357 "有" "有" "有" "有" "有" "11-25本"
"香港" "男生" "大學以上" 736.4581 563.09997 624.79949 600.54901 647.79583 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "大學以上" 668.33028 534.31002 525.51203 559.65357 578.78454 "有" "有" "有" "有" "有" "101-200本"
"香港" "男生" "大學以上" 705.60413 614.36908 695.97741 696.26078 646.73418 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "大學以上" 640.58216 671.28547 640.76632 633.11182 625.4152 "有" "有" "有" "有" "有" "101-200本"
"香港" "男生" "大學以上" 601.50382 521.62417 516.81551 532.76566 581.49312 "有" "有" "有" "無" "有" "10本以下"
"香港" "男生" "高中" 677.63947 698.23482 704.69935 637.67759 703.70993 "有" "有" "有" "有" "有" "200本以上"
"香港" "男生" "高中" 750.23708 653.595 688.88113 652.8717 712.71785 "有" "有" "有" "無" "有" "11-25本"
"香港" "男生" "大學以上" 668.64962 703.94179 693.0745 677.72567 700.32027 "有" "有" "有" "無" "有" "200本以上"
"香港" "男生" "大學以上" 728.34 647.84995 653.61835 693.8277 718.47556 "有" "有" "有" "有" "有" "101-200本"
"香港" "男生" "大學以上" 573.66151 516.15015 570.15698 536.45264 570.28617 "有" "有" "有" "有" "有" "10本以下"
"香港" "女生" "大學以上" 647.46126 595.87729 625.03735 618.00118 618.92569 "有" "有" "有" "無" "有" "101-200本"
"香港" "女生" "大學以上" 635.42387 598.07229 574.20152 624.55824 584.70624 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "大學以上" 638.26313 669.54995 636.10519 570.72567 643.82537 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "大學以上" 617.16807 601.22027 619.82837 654.72976 621.916 "有" "有" "有" "有" "有" "11-25本"
"香港" "女生" "大學以上" 695.01135 565.89421 650.69515 636.05762 587.13255 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "大學以上" 597.62477 566.74997 509.34945 490.56808 439.73367 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "大學以上" 635.69963 578.49615 584.53395 543.23436 592.06766 "有" "有" "有" "無" "有" "26-100本"
"香港" "女生" "大學以上" 697.89932 616.51094 635.93356 621.6202 677.83948 "有" "有" "有" "有" "有" "11-25本"
"香港" "女生" "大學以上" 656.48731 584.88758 616.00652 620.99302 624.79851 "有" "有" "有" "無" "有" "26-100本"
"香港" "女生" "大學以上" 652.36055 557.06436 636.12297 583.3526 572.99191 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "大學以上" 661.16895 558.57632 558.95417 568.34071 580.10784 "有" "有" "有" "有" "有" "101-200本"
"香港" "女生" "大學以上" 634.34296 612.90971 594.38247 586.21656 586.33058 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "大學以上" 620.63047 430.99777 500.26897 499.45161 491.7299 "有" "有" "有" "無" "有" "26-100本"
"香港" "男生" "高中" 646.40493 594.92824 648.58373 576.59816 640.04641 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "高中" 602.52495 516.44715 537.74169 559.63993 524.90493 "有" "有" "無" "無" "有" "200本以上"
"香港" "男生" "高中" 576.8525 566.26726 592.80318 550.66966 595.50751 "有" "有" "有" "有" "有" "200本以上"
"香港" "男生" "專科" 625.63647 484.29558 504.33141 469.14698 471.22086 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "大學以上" 528.78665 444.84151 452.66044 492.18773 460.98303 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "專科" 585.16112 540.14901 507.69423 557.71379 507.99035 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "大學以上" 615.03687 507.20322 516.75474 511.91008 520.2211 "有" "有" "有" "有" "無" "200本以上"
"香港" "男生" "大學以上" 563.24817 461.74409 504.97942 500.7196 542.03272 "有" "有" "有" "有" "有" "101-200本"
"香港" "男生" "高中" 666.96255 487.38431 501.60209 496.30756 502.39981 "有" "無" "有" "無" "有" "26-100本"
"香港" "女生" "大學以上" 531.02143 508.98087 507.97682 526.11531 484.20448 "有" "有" "有" "有" "無" "200本以上"
"香港" "男生" "專科" 634.04329 496.38372 609.7733 559.54817 560.27235 "有" "有" "有" "有" "無" "11-25本"
"香港" "男生" "高中" 542.83859 430.31276 492.97268 478.55239 453.2419 "有" "有" "有" "有" "有" "101-200本"
"香港" "女生" "專科" 546.69664 504.5888 462.44873 495.914 483.45128 "有" "有" "有" "有" "有" "101-200本"
"香港" "男生" "高中" 635.5441 601.75175 590.90464 564.58738 606.90367 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "大學以上" 627.36174 493.93602 565.3277 558.92438 520.35771 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "高中" 620.4051 556.01918 577.58093 605.98146 605.79706 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "大學以上" 537.80265 483.32264 492.80508 536.70327 485.54207 "有" "無" "有" "有" "有" "26-100本"
"香港" "男生" "大學以上" 581.31559 503.5673 564.96818 557.7858 562.19947 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "大學以上" 548.5008 488.05022 543.25968 565.28318 507.43421 "有" "有" "有" "有" "有" "200本以上"
"香港" "男生" "大學以上" 656.43726 525.8374 589.10092 552.67033 540.51781 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "大學以上" 611.28262 546.19052 578.19162 632.44493 581.83158 "有" "有" "有" "有" "有" "101-200本"
"香港" "男生" "大學以上" 540.2971 479.83336 473.09387 522.34321 461.52925 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "高中" 581.88342 565.11319 625.87609 597.71768 648.28596 "有" "有" "有" "有" "有" "101-200本"
"香港" "男生" "大學以上" 623.68359 625.92345 663.59835 590.43296 653.47105 "有" "有" "有" "有" "有" "200本以上"
"香港" "男生" "大學以上" 613.69528 451.99933 519.82579 466.12033 512.94293 "有" "有" "有" "有" "有" "101-200本"
"香港" "男生" "大學以上" 510.23576 577.12168 589.76781 599.49576 567.02853 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "初中" 532.29341 545.42205 560.39695 648.93223 606.17851 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "高中" 646.86583 554.87733 551.33349 560.42816 511.92022 "有" "有" "有" "有" "有" "101-200本"
"香港" "女生" "專科" 707.44885 589.38068 529.55734 555.44165 551.69356 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "大學以上" 692.45198 591.06908 626.57779 562.91535 606.3065 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "大學以上" 694.79335 580.39284 589.46481 614.10012 614.59058 "有" "有" "有" "有" "有" "101-200本"
"香港" "女生" "大學以上" 630.48302 662.57706 586.92393 635.8562 585.4854 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "大學以上" 633.88407 586.49992 608.16783 543.86328 584.40989 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "大學以上" 731.46183 643.91594 708.33997 623.78388 641.29824 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "專科" 700.67333 657.65646 681.4371 594.09812 621.08839 "有" "無" "有" "有" "有" "101-200本"
"香港" "女生" "大學以上" 607.85285 585.96702 570.32054 566.05908 544.21266 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "專科" 776.97178 669.99414 644.49336 608.4716 643.77573 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "大學以上" 787.77674 632.05235 650.06895 639.95399 633.79017 "有" "有" "有" "無" "有" "200本以上"
"香港" "女生" "大學以上" 713.1267 591.6238 676.85202 644.29292 626.94549 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "大學以上" 792.68944 637.08566 720.39057 702.84893 700.40429 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "大學以上" 671.48284 572.19311 640.91013 634.14293 607.02075 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "大學以上" 751.54414 653.53848 686.47456 624.83331 643.95347 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "大學以上" 718.9584 614.09303 671.67271 623.38802 628.27349 "有" "有" "有" "有" "有" "101-200本"
